contract_id,insured_id,contract_type,subscription_date,annual_premium,vehicle_brand,vehicle_age,vehicle_value,vehicle_usage,contract_status
CTR_003260,INS_004931,Tiers étendu,2025-02-06,388.12,Volvo,10,7500.0,mixte,actif
CTR_003261,INS_004932,Au tiers,2025-06-02,370.0,Renault,11,14800.0,personnel,actif
CTR_003262,INS_004934,Au tiers,2020-11-29,200.0,Seat,19,2700.0,personnel,actif
CTR_003263,INS_004934,Tiers étendu,2024-10-24,579.15,Peugeot,16,9900.0,professionnel,actif
CTR_003264,INS_004935,Tous risques,2023-11-07,522.0,Audi,13,8700.0,personnel,actif
CTR_003265,INS_004935,Tous risques,2024-04-22,1228.2,Toyota,2,17800.0,mixte,actif
CTR_003266,INS_004936,Tiers étendu,2021-04-30,532.35,Toyota,3,9100.0,professionnel,actif
CTR_003267,INS_004937,Tiers + vol/incendie,2025-12-05,206.5,Volvo,4,5900.0,personnel,actif
CTR_003268,INS_004938,Tiers étendu,2021-04-06,269.1,Volkswagen,7,4600.0,professionnel,résilié
CTR_003269,INS_004939,Tous risques,2023-07-17,450.0,Jeep,13,7500.0,personnel,actif
CTR_003270,INS_004940,Tous risques,2024-12-13,741.0,Renault,14,9500.0,professionnel,résilié
CTR_003271,INS_004940,Tiers + vol/incendie,2025-02-23,493.5,Toyota,11,14100.0,personnel,actif
CTR_003272,INS_004942,Au tiers,2021-09-07,382.37,Citroën,5,13300.0,mixte,actif
CTR_003273,INS_004943,Tiers étendu,2025-01-11,598.5,Jeep,5,13300.0,personnel,résilié
CTR_003274,INS_004943,Tous risques,2023-12-31,984.0,Jeep,6,16400.0,personnel,actif
CTR_003275,INS_004943,Tous risques,2023-04-10,280.8,Peugeot,16,3600.0,professionnel,résilié
CTR_003276,INS_004944,Tiers étendu,2022-11-09,508.5,Mercedes,11,11300.0,personnel,actif
CTR_003277,INS_004947,Tous risques,2020-09-08,288.0,Seat,8,4800.0,personnel,actif
CTR_003278,INS_004947,Tous risques + assistance,2024-03-01,200.0,Nissan,1,800.0,personnel,actif
CTR_003279,INS_004948,Tiers + vol/incendie,2024-12-28,291.2,Volkswagen,9,6400.0,professionnel,actif
CTR_003280,INS_004950,Tous risques,2023-01-05,800.4,Dacia,2,11600.0,mixte,actif
CTR_003281,INS_004952,Tous risques,2024-07-23,708.0,Ford,6,11800.0,personnel,actif
CTR_003282,INS_004953,Tous risques,2026-02-15,393.3,Jeep,13,5700.0,mixte,actif
CTR_003283,INS_004954,Tous risques + assistance,2025-03-22,1218.75,Opel,9,12500.0,professionnel,actif
CTR_003284,INS_004954,Tous risques,2025-08-22,354.0,Toyota,8,5900.0,personnel,actif
CTR_003285,INS_004955,Tiers étendu,2026-03-22,994.5,Skoda,7,17000.0,professionnel,actif
CTR_003286,INS_004955,Tiers + vol/incendie,2022-01-16,504.0,Skoda,11,14400.0,personnel,actif
CTR_003287,INS_004955,Tiers étendu,2025-02-26,754.65,Toyota,6,12900.0,professionnel,actif
CTR_003288,INS_004957,Tous risques,2021-07-29,972.0,Volvo,8,16200.0,personnel,actif
CTR_003289,INS_004958,Tiers étendu,2022-03-13,200.0,Skoda,6,1000.0,personnel,actif
CTR_003290,INS_004959,Tous risques,2020-06-04,252.0,Volkswagen,15,4200.0,personnel,actif
CTR_003291,INS_004962,Tous risques,2025-06-05,780.0,Citroën,6,13000.0,personnel,actif
CTR_003292,INS_004964,Tous risques,2022-05-26,594.0,BMW,9,9900.0,personnel,actif
CTR_003293,INS_004966,Tous risques,2021-09-17,642.0,Opel,3,10700.0,personnel,actif
CTR_003294,INS_004967,Tiers étendu,2024-11-18,884.92,Audi,4,17100.0,mixte,actif
CTR_003295,INS_004968,Tous risques,2022-08-24,1356.0,Volvo,7,22600.0,personnel,actif
CTR_003296,INS_004971,Au tiers,2025-09-06,497.5,Kia,2,19900.0,personnel,actif
CTR_003297,INS_004972,Tiers + vol/incendie,2022-10-16,483.0,Audi,10,13800.0,personnel,actif
CTR_003298,INS_004973,Tiers étendu,2026-04-26,702.0,Citroën,2,15600.0,personnel,actif
CTR_003299,INS_004974,Tous risques,2023-04-24,642.0,Skoda,2,10700.0,personnel,actif
CTR_003300,INS_004974,Tous risques,2025-12-19,200.0,Ford,18,1200.0,personnel,actif
CTR_003301,INS_004974,Tous risques,2022-05-09,200.0,Hyundai,4,800.0,personnel,actif
CTR_003302,INS_004976,Tous risques,2022-01-12,1548.0,Toyota,5,25800.0,personnel,actif
CTR_003303,INS_004980,Au tiers,2025-09-05,310.5,Nissan,4,10800.0,mixte,actif
CTR_003304,INS_004981,Tous risques,2022-06-20,642.0,Renault,5,10700.0,personnel,actif
CTR_003305,INS_004981,Tous risques,2023-11-29,504.0,Audi,3,8400.0,personnel,actif
CTR_003306,INS_004981,Tous risques + assistance,2025-10-01,555.0,Nissan,3,7400.0,personnel,actif
CTR_003307,INS_004984,Tous risques + assistance,2020-08-22,2125.5,Fiat,7,21800.0,professionnel,actif
CTR_003308,INS_004985,Tous risques,2025-09-27,294.0,Citroën,5,4900.0,personnel,actif
CTR_003309,INS_004986,Tous risques,2023-04-21,510.0,Fiat,3,8500.0,personnel,actif
CTR_003310,INS_004987,Au tiers,2021-12-31,529.75,Dacia,2,16300.0,professionnel,actif
CTR_003311,INS_004988,Au tiers,2024-11-18,572.5,Seat,1,22900.0,personnel,actif
CTR_003312,INS_004989,Au tiers,2026-05-04,440.0,Opel,10,17600.0,personnel,actif
CTR_003313,INS_004992,Tous risques,2024-03-11,756.0,Skoda,10,12600.0,personnel,suspendu
CTR_003314,INS_004993,Au tiers,2021-03-22,320.0,Fiat,3,12800.0,personnel,actif
CTR_003315,INS_005004,Tiers étendu,2021-03-19,200.0,Renault,17,2200.0,personnel,actif
CTR_003316,INS_005005,Tous risques + assistance,2024-03-03,637.5,Renault,16,8500.0,personnel,actif
CTR_003317,INS_005007,Tous risques,2024-11-21,576.0,Nissan,8,9600.0,personnel,actif
CTR_003318,INS_005008,Tous risques,2022-10-07,294.0,Dacia,2,4900.0,personnel,actif
CTR_003319,INS_005009,Tiers étendu,2024-07-29,351.0,Dacia,8,7800.0,personnel,actif
CTR_003320,INS_005011,Au tiers,2025-02-26,399.62,Peugeot,6,13900.0,mixte,actif
CTR_003321,INS_005014,Tous risques,2024-02-21,1341.6,Mercedes,2,17200.0,professionnel,actif
CTR_003322,INS_005015,Tous risques + assistance,2020-10-09,1388.62,Dacia,2,16100.0,mixte,actif
CTR_003323,INS_005016,Tiers + vol/incendie,2023-12-29,200.0,BMW,3,1100.0,personnel,actif
CTR_003324,INS_005017,Tous risques + assistance,2021-04-25,243.75,Kia,19,2500.0,professionnel,actif
CTR_003325,INS_005018,Tiers + vol/incendie,2023-07-31,200.0,Dacia,14,3100.0,personnel,actif
CTR_003326,INS_005019,Tous risques,2026-04-14,996.0,Volvo,4,16600.0,personnel,actif
CTR_003327,INS_005019,Tiers étendu,2022-11-06,507.15,Seat,14,9800.0,mixte,actif
CTR_003328,INS_005019,Tiers + vol/incendie,2024-10-29,283.5,Fiat,16,8100.0,personnel,actif
CTR_003329,INS_005020,Au tiers,2025-12-12,217.75,Hyundai,13,6700.0,professionnel,actif
CTR_003330,INS_005021,Tous risques,2021-04-26,258.0,Volvo,12,4300.0,personnel,actif
CTR_003331,INS_005021,Tiers étendu,2023-05-28,729.0,Seat,6,16200.0,personnel,actif
CTR_003332,INS_005022,Au tiers,2024-10-27,200.0,Nissan,7,5600.0,personnel,actif
CTR_003333,INS_005024,Tous risques,2021-06-03,744.0,Skoda,8,12400.0,personnel,actif
CTR_003334,INS_005027,Tiers + vol/incendie,2020-11-28,573.3,Seat,10,12600.0,professionnel,actif
CTR_003335,INS_005027,Au tiers,2025-09-06,200.0,Seat,6,5200.0,professionnel,actif
CTR_003336,INS_005028,Tiers + vol/incendie,2022-07-17,542.5,Tesla,6,15500.0,personnel,actif
CTR_003337,INS_005029,Tiers + vol/incendie,2022-04-28,458.5,BMW,6,13100.0,personnel,actif
CTR_003338,INS_005030,Tous risques,2025-09-17,2130.0,Skoda,2,35500.0,personnel,actif
CTR_003339,INS_005032,Tous risques,2025-02-07,828.0,Audi,8,13800.0,personnel,actif
CTR_003340,INS_005033,Au tiers,2025-06-05,227.5,Tesla,7,7000.0,professionnel,actif
CTR_003341,INS_005034,Au tiers,2021-09-13,200.0,Dacia,8,800.0,personnel,actif
CTR_003342,INS_005035,Au tiers,2021-11-14,690.0,Audi,2,27600.0,personnel,suspendu
CTR_003343,INS_005036,Au tiers,2020-07-06,200.0,Mercedes,7,5500.0,personnel,actif
CTR_003344,INS_005039,Tous risques,2023-05-19,384.0,Opel,12,6400.0,personnel,actif
CTR_003345,INS_005040,Tiers étendu,2022-06-09,436.5,Opel,3,9700.0,personnel,actif
CTR_003346,INS_005042,Au tiers,2022-04-26,200.0,BMW,11,5300.0,personnel,actif
CTR_003347,INS_005046,Au tiers,2021-03-25,432.25,Mercedes,5,13300.0,professionnel,actif
CTR_003348,INS_005047,Tiers étendu,2025-11-17,751.5,Kia,1,16700.0,personnel,suspendu
CTR_003349,INS_005048,Tiers étendu,2022-09-18,1544.4,Peugeot,7,26400.0,professionnel,actif
CTR_003350,INS_005049,Tous risques + assistance,2022-11-24,577.5,Toyota,11,7700.0,personnel,actif
CTR_003351,INS_005050,Tiers + vol/incendie,2021-09-13,200.0,Hyundai,14,2800.0,personnel,actif
CTR_003352,INS_005052,Tiers + vol/incendie,2024-01-15,717.5,Fiat,2,20500.0,personnel,actif
CTR_003353,INS_005055,Tous risques,2022-10-13,491.4,Mercedes,1,6300.0,professionnel,actif
CTR_003354,INS_005056,Tiers étendu,2024-03-30,200.0,Ford,16,4000.0,personnel,actif
CTR_003355,INS_005057,Tous risques,2021-12-30,408.0,Opel,2,6800.0,personnel,actif
CTR_003356,INS_005059,Tiers étendu,2024-11-19,364.5,Citroën,16,8100.0,personnel,actif
CTR_003357,INS_005060,Au tiers,2020-05-30,331.5,Nissan,12,10200.0,professionnel,actif
CTR_003358,INS_005061,Au tiers,2023-10-06,212.5,BMW,7,8500.0,personnel,suspendu
CTR_003359,INS_005062,Tiers + vol/incendie,2025-01-20,353.5,Skoda,7,10100.0,personnel,actif
CTR_003360,INS_005065,Tous risques + assistance,2020-07-13,300.0,Nissan,8,4000.0,personnel,suspendu
CTR_003361,INS_005066,Tous risques,2023-04-12,1530.0,Skoda,1,25500.0,personnel,actif
CTR_003362,INS_005067,Tous risques,2022-06-16,1026.0,Toyota,7,17100.0,personnel,suspendu
CTR_003363,INS_005069,Tiers + vol/incendie,2024-05-23,385.0,Audi,4,11000.0,personnel,actif
CTR_003364,INS_005071,Tous risques,2025-10-04,738.0,Seat,4,12300.0,personnel,actif
CTR_003365,INS_005072,Tous risques,2024-07-30,762.0,Kia,2,12700.0,personnel,actif
CTR_003366,INS_005073,Au tiers,2026-01-09,200.0,Volvo,7,5400.0,personnel,actif
CTR_003367,INS_005074,Tous risques,2024-01-15,200.0,Citroën,10,3000.0,personnel,actif
CTR_003368,INS_005077,Tous risques,2020-10-13,324.0,Fiat,4,5400.0,personnel,actif
CTR_003369,INS_005077,Tous risques,2023-04-18,684.0,Audi,3,11400.0,personnel,actif
CTR_003370,INS_005078,Au tiers,2022-08-14,340.0,Renault,3,13600.0,personnel,actif
CTR_003371,INS_005080,Tous risques,2021-04-25,779.7,Audi,5,11300.0,mixte,actif
CTR_003372,INS_005082,Tous risques,2024-06-17,1218.0,Citroën,2,20300.0,personnel,actif
CTR_003373,INS_005086,Tous risques,2022-01-22,618.0,Nissan,8,10300.0,personnel,actif
CTR_003374,INS_005088,Au tiers,2020-12-21,299.0,Tesla,3,10400.0,mixte,actif
CTR_003375,INS_005089,Tous risques + assistance,2022-03-28,1215.0,BMW,2,16200.0,personnel,actif
CTR_003376,INS_005091,Tous risques,2025-01-29,216.0,Nissan,17,3600.0,personnel,actif
CTR_003377,INS_005093,Au tiers,2022-06-06,448.5,Audi,13,13800.0,professionnel,actif
CTR_003378,INS_005094,Tiers + vol/incendie,2024-06-05,294.0,Kia,0,8400.0,personnel,actif
CTR_003379,INS_005095,Tiers + vol/incendie,2022-12-21,525.0,Skoda,3,15000.0,personnel,actif
CTR_003380,INS_005095,Tous risques,2022-01-18,318.0,Fiat,12,5300.0,personnel,actif
CTR_003381,INS_005095,Tiers étendu,2023-08-24,200.0,Hyundai,5,4100.0,personnel,actif
CTR_003382,INS_005096,Tiers + vol/incendie,2023-07-08,605.15,Renault,1,13300.0,professionnel,actif
CTR_003383,INS_005098,Tous risques,2024-06-07,1146.0,Renault,4,19100.0,personnel,actif
CTR_003384,INS_005100,Tiers + vol/incendie,2021-11-11,217.0,Volkswagen,3,6200.0,personnel,actif
CTR_003385,INS_005102,Tiers + vol/incendie,2025-01-29,200.0,Mercedes,8,3700.0,professionnel,actif
CTR_003386,INS_005103,Tiers + vol/incendie,2022-05-31,200.0,Mercedes,6,800.0,personnel,actif
CTR_003387,INS_005104,Tous risques,2023-10-26,282.0,Ford,16,4700.0,personnel,actif
CTR_003388,INS_005106,Au tiers,2022-01-11,200.0,Skoda,2,800.0,mixte,actif
CTR_003389,INS_005107,Au tiers,2023-01-24,200.0,Kia,15,5600.0,professionnel,actif
CTR_003390,INS_005109,Tous risques,2022-07-01,804.0,Audi,0,13400.0,personnel,actif
CTR_003391,INS_005114,Au tiers,2025-01-28,464.75,Fiat,8,14300.0,professionnel,actif
CTR_003392,INS_005115,Tiers étendu,2023-11-21,436.5,Mercedes,14,9700.0,personnel,actif
CTR_003393,INS_005120,Tous risques,2020-08-13,870.0,Mercedes,7,14500.0,personnel,actif
CTR_003394,INS_005122,Tous risques + assistance,2020-07-05,697.5,Citroën,5,9300.0,personnel,actif
CTR_003395,INS_005123,Tous risques,2022-05-09,480.0,Opel,13,8000.0,personnel,actif
CTR_003396,INS_005123,Tous risques + assistance,2024-09-30,990.0,Opel,12,13200.0,personnel,actif
CTR_003397,INS_005124,Tiers étendu,2021-12-22,200.0,Dacia,14,800.0,personnel,actif
CTR_003398,INS_005125,Au tiers,2025-02-27,340.0,Renault,6,13600.0,personnel,actif
CTR_003399,INS_005126,Au tiers,2021-08-28,200.0,Audi,18,3200.0,personnel,actif
CTR_003400,INS_005128,Tous risques,2025-05-29,1200.6,Skoda,5,17400.0,mixte,actif
CTR_003401,INS_005130,Tous risques,2021-09-24,246.0,Fiat,5,4100.0,personnel,suspendu
CTR_003402,INS_005132,Tous risques,2024-12-27,342.0,Hyundai,1,5700.0,personnel,actif
CTR_003403,INS_005135,Tous risques,2023-08-14,708.0,Fiat,9,11800.0,personnel,actif
CTR_003404,INS_005137,Tous risques + assistance,2024-05-04,672.75,Dacia,8,6900.0,professionnel,actif
CTR_003405,INS_005139,Tiers étendu,2021-01-03,409.5,Audi,9,9100.0,personnel,actif
CTR_003406,INS_005141,Au tiers,2025-07-21,260.0,Volvo,12,10400.0,personnel,actif
CTR_003407,INS_005141,Tous risques,2025-03-14,954.0,Volvo,0,15900.0,personnel,actif
CTR_003408,INS_005144,Tiers étendu,2021-06-11,891.0,Seat,4,19800.0,personnel,actif
CTR_003409,INS_005149,Au tiers,2021-03-29,215.0,Toyota,4,8600.0,personnel,actif
CTR_003410,INS_005149,Tiers + vol/incendie,2020-05-30,200.0,Tesla,17,5600.0,personnel,suspendu
CTR_003411,INS_005150,Tous risques,2023-11-21,1038.0,Hyundai,3,17300.0,personnel,actif
CTR_003412,INS_005150,Tous risques,2024-12-31,200.0,Audi,13,1100.0,personnel,suspendu
CTR_003413,INS_005151,Tous risques + assistance,2025-07-19,1650.0,Mercedes,4,22000.0,personnel,suspendu
CTR_003414,INS_005152,Au tiers,2020-09-19,240.0,Hyundai,15,9600.0,personnel,suspendu
CTR_003415,INS_005153,Tous risques,2022-10-29,474.0,Opel,10,7900.0,personnel,actif
CTR_003416,INS_005154,Tous risques,2026-02-03,450.0,Kia,7,7500.0,personnel,actif
CTR_003417,INS_005155,Tous risques,2021-11-04,1128.0,Citroën,5,18800.0,personnel,actif
CTR_003418,INS_005156,Tiers + vol/incendie,2025-08-02,941.5,Kia,4,26900.0,personnel,suspendu
CTR_003419,INS_005157,Au tiers,2022-06-21,200.0,Ford,5,7600.0,personnel,actif
CTR_003420,INS_005157,Tous risques,2022-07-22,200.0,Opel,4,800.0,personnel,actif
CTR_003421,INS_005158,Tous risques,2023-03-07,1116.0,Ford,5,18600.0,personnel,actif
CTR_003422,INS_005159,Tous risques + assistance,2021-02-22,604.5,Fiat,17,6200.0,professionnel,actif
CTR_003423,INS_005160,Tiers étendu,2020-09-13,1026.0,Jeep,4,22800.0,personnel,actif
CTR_003424,INS_005161,Tiers étendu,2020-09-06,351.0,BMW,12,7800.0,personnel,actif
CTR_003425,INS_005161,Au tiers,2021-02-18,362.5,Toyota,1,14500.0,personnel,actif
CTR_003426,INS_005162,Tous risques,2022-05-24,462.3,Opel,10,6700.0,mixte,actif
CTR_003427,INS_005164,Au tiers,2021-11-28,335.0,Volkswagen,8,13400.0,personnel,actif
CTR_003428,INS_005164,Tous risques + assistance,2023-02-15,877.5,Opel,11,11700.0,personnel,actif
CTR_003429,INS_005165,Tiers + vol/incendie,2021-10-08,329.0,Ford,7,9400.0,personnel,actif
CTR_003430,INS_005166,Tous risques,2022-02-14,200.0,Nissan,4,800.0,personnel,actif
CTR_003431,INS_005167,Au tiers,2026-02-28,832.0,Dacia,2,25600.0,professionnel,actif
CTR_003432,INS_005169,Tous risques,2021-11-02,1302.0,Toyota,6,21700.0,personnel,actif
CTR_003433,INS_005170,Au tiers,2020-10-29,200.0,Volkswagen,16,7800.0,personnel,actif
CTR_003434,INS_005171,Tous risques,2025-10-05,516.0,Toyota,16,8600.0,personnel,actif
CTR_003435,INS_005173,Tous risques,2021-12-20,264.0,Tesla,13,4400.0,personnel,suspendu
CTR_003436,INS_005174,Tous risques,2023-08-13,1170.0,BMW,2,15000.0,professionnel,actif
CTR_003437,INS_005176,Tiers étendu,2021-03-13,409.5,Kia,5,9100.0,personnel,actif
CTR_003438,INS_005177,Tiers étendu,2022-07-06,216.0,Toyota,17,4800.0,personnel,actif
CTR_003439,INS_005183,Tiers étendu,2022-08-03,306.0,Opel,6,6800.0,personnel,actif
CTR_003440,INS_005184,Tous risques,2026-03-02,228.0,Tesla,9,3800.0,personnel,actif
CTR_003441,INS_005185,Au tiers,2022-06-01,517.5,Volvo,3,18000.0,mixte,actif
CTR_003442,INS_005186,Tous risques,2021-12-03,282.0,Audi,3,4700.0,personnel,actif
CTR_003443,INS_005187,Tous risques + assistance,2021-09-26,390.0,Peugeot,7,5200.0,personnel,actif
CTR_003444,INS_005188,Tiers étendu,2022-01-07,729.0,Audi,1,16200.0,personnel,actif
CTR_003445,INS_005188,Au tiers,2026-03-12,200.0,Nissan,8,800.0,personnel,actif
CTR_003446,INS_005189,Tiers étendu,2024-03-13,819.0,Ford,1,18200.0,personnel,suspendu
CTR_003447,INS_005190,Tous risques,2022-04-02,1146.0,Jeep,6,19100.0,personnel,actif
CTR_003448,INS_005191,Tous risques,2022-10-04,828.0,Volkswagen,8,13800.0,personnel,actif
CTR_003449,INS_005192,Tous risques + assistance,2022-05-15,232.5,Audi,16,3100.0,personnel,actif
CTR_003450,INS_005193,Tiers étendu,2024-04-15,792.0,Skoda,2,17600.0,personnel,actif
CTR_003451,INS_005196,Tiers + vol/incendie,2023-03-15,297.5,Renault,0,8500.0,personnel,actif
CTR_003452,INS_005199,Tous risques,2024-02-11,456.0,Mercedes,8,7600.0,personnel,actif
CTR_003453,INS_005202,Au tiers,2022-04-13,200.0,Jeep,0,1500.0,personnel,actif
CTR_003454,INS_005205,Tiers + vol/incendie,2021-10-27,200.0,Hyundai,3,3000.0,personnel,suspendu
CTR_003455,INS_005206,Tous risques,2021-04-06,450.0,Seat,7,7500.0,personnel,actif
CTR_003456,INS_005207,Tiers + vol/incendie,2022-08-06,887.25,Dacia,7,19500.0,professionnel,actif
CTR_003457,INS_005211,Tiers étendu,2022-08-19,427.5,Audi,8,9500.0,personnel,actif
CTR_003458,INS_005212,Tiers + vol/incendie,2023-09-17,200.0,Dacia,15,800.0,personnel,actif
CTR_003459,INS_005213,Tous risques,2025-05-26,772.8,Toyota,3,11200.0,mixte,actif
CTR_003460,INS_005215,Tous risques,2024-06-10,257.4,Tesla,2,3300.0,professionnel,actif
CTR_003461,INS_005216,Tous risques,2023-11-21,1287.0,Seat,3,16500.0,professionnel,actif
CTR_003462,INS_005216,Tous risques,2026-03-15,241.5,Ford,1,3500.0,mixte,actif
CTR_003463,INS_005217,Tiers étendu,2022-06-17,688.27,Citroën,8,13300.0,mixte,actif
CTR_003464,INS_005218,Tiers + vol/incendie,2024-11-16,200.0,Seat,7,4300.0,professionnel,résilié
CTR_003465,INS_005219,Tous risques + assistance,2022-03-16,480.0,BMW,11,6400.0,personnel,actif
CTR_003466,INS_005220,Tiers étendu,2023-04-28,294.97,Audi,8,5700.0,mixte,actif
CTR_003467,INS_005221,Tiers + vol/incendie,2025-12-18,233.45,Tesla,9,5800.0,mixte,actif
CTR_003468,INS_005223,Tous risques,2020-12-25,642.0,Ford,6,10700.0,personnel,actif
CTR_003469,INS_005226,Tous risques,2022-11-06,330.0,Audi,4,5500.0,personnel,actif
CTR_003470,INS_005227,Tous risques,2020-08-30,378.0,BMW,6,6300.0,personnel,actif
CTR_003471,INS_005229,Tous risques,2025-02-13,1224.0,Citroën,0,20400.0,personnel,actif
CTR_003472,INS_005232,Tous risques,2025-11-08,330.0,Dacia,7,5500.0,personnel,actif
CTR_003473,INS_005232,Tiers + vol/incendie,2025-01-13,200.0,Hyundai,5,4500.0,personnel,actif
CTR_003474,INS_005233,Tous risques,2021-12-21,402.0,Mercedes,0,6700.0,personnel,suspendu
CTR_003475,INS_005234,Tous risques,2024-03-27,639.6,Fiat,9,8200.0,professionnel,actif
CTR_003476,INS_005234,Au tiers,2025-01-20,452.5,Tesla,4,18100.0,personnel,actif
CTR_003477,INS_005235,Tiers étendu,2022-11-10,747.0,Tesla,0,16600.0,personnel,actif
CTR_003478,INS_005236,Tous risques,2021-10-29,1365.0,Peugeot,2,17500.0,professionnel,actif
CTR_003479,INS_005237,Tous risques + assistance,2024-11-04,2190.0,Skoda,3,29200.0,personnel,actif
CTR_003480,INS_005239,Tiers + vol/incendie,2024-04-29,1014.65,Nissan,2,22300.0,professionnel,actif
CTR_003481,INS_005241,Tous risques,2026-03-03,924.6,Mercedes,7,13400.0,mixte,actif
CTR_003482,INS_005243,Tiers étendu,2022-03-17,243.0,Peugeot,6,5400.0,personnel,actif
CTR_003483,INS_005244,Tous risques,2020-05-29,630.0,Toyota,9,10500.0,personnel,actif
CTR_003484,INS_005245,Tiers étendu,2020-07-03,476.1,Jeep,3,9200.0,mixte,actif
CTR_003485,INS_005246,Au tiers,2021-01-02,200.0,Toyota,3,3400.0,personnel,actif
CTR_003486,INS_005247,Tiers étendu,2022-10-19,450.0,Hyundai,16,10000.0,personnel,actif
CTR_003487,INS_005248,Tous risques,2023-12-15,990.0,Opel,12,16500.0,personnel,actif
CTR_003488,INS_005248,Au tiers,2026-04-01,405.37,Dacia,6,14100.0,mixte,actif
CTR_003489,INS_005249,Au tiers,2024-03-13,502.5,Tesla,10,20100.0,personnel,suspendu
CTR_003490,INS_005250,Tous risques,2020-12-21,200.0,Fiat,7,2000.0,mixte,résilié
CTR_003491,INS_005251,Tous risques,2024-10-09,546.0,Opel,9,9100.0,personnel,actif
CTR_003492,INS_005253,Tiers étendu,2023-05-09,405.0,Jeep,10,9000.0,personnel,suspendu
CTR_003493,INS_005254,Au tiers,2023-12-08,611.0,Fiat,7,18800.0,professionnel,actif
CTR_003494,INS_005255,Tiers étendu,2024-09-19,333.0,Dacia,13,7400.0,personnel,actif
CTR_003495,INS_005256,Tous risques,2025-03-27,200.0,Peugeot,12,800.0,personnel,actif
CTR_003496,INS_005257,Tous risques,2024-07-22,756.6,Hyundai,3,9700.0,professionnel,actif
CTR_003497,INS_005260,Au tiers,2026-03-29,200.0,BMW,10,4400.0,personnel,actif
CTR_003498,INS_005261,Au tiers,2021-02-21,635.0,Opel,3,25400.0,personnel,actif
CTR_003499,INS_005264,Tous risques,2022-06-29,1606.8,Dacia,4,20600.0,professionnel,actif
CTR_003500,INS_005265,Tiers + vol/incendie,2022-04-24,200.0,Volkswagen,14,800.0,personnel,actif
CTR_003501,INS_005266,Tiers étendu,2022-06-09,1076.4,Citroën,4,20800.0,mixte,actif
CTR_003502,INS_005267,Tous risques,2020-08-24,786.0,Ford,10,13100.0,personnel,actif
CTR_003503,INS_005268,Tous risques,2024-09-02,432.0,Opel,6,7200.0,personnel,actif
CTR_003504,INS_005269,Tous risques,2023-05-23,270.0,Kia,7,4500.0,personnel,actif
CTR_003505,INS_005270,Tous risques,2022-02-04,354.0,Opel,2,5900.0,personnel,actif
CTR_003506,INS_005271,Tous risques,2024-09-05,702.0,Peugeot,1,11700.0,personnel,actif
CTR_003507,INS_005271,Tous risques,2022-10-23,1177.8,Tesla,4,15100.0,professionnel,actif
