contract_id,insured_id,role
CTR_003691,INS_004666,conducteur secondaire
CTR_003692,INS_005574,souscripteur principal
CTR_003693,INS_005575,souscripteur principal
CTR_003693,INS_001904,enfant
CTR_003694,INS_005576,souscripteur principal
CTR_003694,INS_003497,enfant
CTR_003695,INS_005577,souscripteur principal
CTR_003695,INS_003711,conducteur secondaire
CTR_003696,INS_005578,souscripteur principal
CTR_003697,INS_005579,souscripteur principal
CTR_003698,INS_005582,souscripteur principal
CTR_003699,INS_005583,souscripteur principal
CTR_003700,INS_005585,souscripteur principal
CTR_003701,INS_005586,souscripteur principal
CTR_003702,INS_005587,souscripteur principal
CTR_003703,INS_005588,souscripteur principal
CTR_003703,INS_002960,conducteur secondaire
CTR_003704,INS_005589,souscripteur principal
CTR_003705,INS_005590,souscripteur principal
CTR_003706,INS_005590,souscripteur principal
CTR_003707,INS_005592,souscripteur principal
CTR_003708,INS_005594,souscripteur principal
CTR_003709,INS_005597,souscripteur principal
CTR_003710,INS_005598,souscripteur principal
CTR_003710,INS_004700,conjoint
CTR_003711,INS_005599,souscripteur principal
CTR_003712,INS_005600,souscripteur principal
CTR_003713,INS_005602,souscripteur principal
CTR_003713,INS_004457,enfant
CTR_003714,INS_005605,souscripteur principal
CTR_003715,INS_005606,souscripteur principal
CTR_003715,INS_005261,conducteur secondaire
CTR_003716,INS_005607,souscripteur principal
CTR_003717,INS_005608,souscripteur principal
CTR_003717,INS_003960,enfant
CTR_003717,INS_004758,enfant
CTR_003718,INS_005609,souscripteur principal
CTR_003719,INS_005610,souscripteur principal
CTR_003719,INS_005575,conducteur secondaire
CTR_003720,INS_005612,souscripteur principal
CTR_003721,INS_005612,souscripteur principal
CTR_003722,INS_005613,souscripteur principal
CTR_003723,INS_005615,souscripteur principal
CTR_003723,INS_003394,conducteur secondaire
CTR_003724,INS_005616,souscripteur principal
CTR_003725,INS_005618,souscripteur principal
CTR_003725,INS_004525,enfant
CTR_003726,INS_005619,souscripteur principal
CTR_003727,INS_005620,souscripteur principal
CTR_003727,INS_004596,conjoint
CTR_003728,INS_005622,souscripteur principal
CTR_003729,INS_005623,souscripteur principal
CTR_003729,INS_001471,enfant
CTR_003730,INS_005626,souscripteur principal
CTR_003731,INS_005627,souscripteur principal
CTR_003731,INS_003549,conjoint
CTR_003732,INS_005627,souscripteur principal
CTR_003732,INS_003386,conducteur secondaire
CTR_003732,INS_000758,conducteur secondaire
CTR_003733,INS_005628,souscripteur principal
CTR_003734,INS_005629,souscripteur principal
CTR_003735,INS_005630,souscripteur principal
CTR_003736,INS_005631,souscripteur principal
CTR_003737,INS_005632,souscripteur principal
CTR_003738,INS_005633,souscripteur principal
CTR_003739,INS_005634,souscripteur principal
CTR_003739,INS_000430,conducteur secondaire
CTR_003739,INS_001790,enfant
CTR_003740,INS_005636,souscripteur principal
CTR_003740,INS_001648,conjoint
CTR_003741,INS_005637,souscripteur principal
CTR_003741,INS_001439,conjoint
CTR_003742,INS_005638,souscripteur principal
CTR_003742,INS_005518,enfant
CTR_003742,INS_004277,conducteur secondaire
CTR_003743,INS_005640,souscripteur principal
CTR_003744,INS_005640,souscripteur principal
CTR_003745,INS_005642,souscripteur principal
CTR_003746,INS_005643,souscripteur principal
CTR_003746,INS_004906,conjoint
CTR_003747,INS_005644,souscripteur principal
CTR_003748,INS_005647,souscripteur principal
CTR_003748,INS_004719,enfant
CTR_003749,INS_005648,souscripteur principal
CTR_003750,INS_005651,souscripteur principal
CTR_003751,INS_005652,souscripteur principal
CTR_003751,INS_001373,conducteur secondaire
CTR_003752,INS_005654,souscripteur principal
CTR_003753,INS_005656,souscripteur principal
CTR_003754,INS_005657,souscripteur principal
CTR_003755,INS_005658,souscripteur principal
CTR_003756,INS_005659,souscripteur principal
CTR_003757,INS_005660,souscripteur principal
CTR_003758,INS_005661,souscripteur principal
CTR_003758,INS_003744,conjoint
CTR_003759,INS_005662,souscripteur principal
CTR_003759,INS_002638,conducteur secondaire
CTR_003760,INS_005663,souscripteur principal
CTR_003761,INS_005664,souscripteur principal
CTR_003762,INS_005666,souscripteur principal
CTR_003763,INS_005668,souscripteur principal
CTR_003764,INS_005668,souscripteur principal
CTR_003764,INS_003182,enfant
CTR_003765,INS_005669,souscripteur principal
CTR_003766,INS_005669,souscripteur principal
CTR_003767,INS_005670,souscripteur principal
CTR_003767,INS_003763,enfant
CTR_003767,INS_004867,conducteur secondaire
CTR_003768,INS_005671,souscripteur principal
CTR_003768,INS_000908,enfant
CTR_003769,INS_005672,souscripteur principal
CTR_003770,INS_005672,souscripteur principal
CTR_003770,INS_005748,conducteur secondaire
CTR_003771,INS_005675,souscripteur principal
CTR_003772,INS_005677,souscripteur principal
CTR_003773,INS_005678,souscripteur principal
CTR_003774,INS_005679,souscripteur principal
CTR_003774,INS_005949,conjoint
CTR_003775,INS_005680,souscripteur principal
CTR_003776,INS_005682,souscripteur principal
CTR_003777,INS_005683,souscripteur principal
CTR_003778,INS_005684,souscripteur principal
CTR_003779,INS_005685,souscripteur principal
CTR_003780,INS_005686,souscripteur principal
CTR_003780,INS_000381,conjoint
CTR_003781,INS_005687,souscripteur principal
CTR_003782,INS_005689,souscripteur principal
CTR_003783,INS_005689,souscripteur principal
CTR_003784,INS_005689,souscripteur principal
CTR_003785,INS_005693,souscripteur principal
CTR_003785,INS_002523,conjoint
CTR_003786,INS_005693,souscripteur principal
CTR_003787,INS_005695,souscripteur principal
CTR_003788,INS_005696,souscripteur principal
CTR_003789,INS_005697,souscripteur principal
CTR_003790,INS_005699,souscripteur principal
CTR_003791,INS_005700,souscripteur principal
CTR_003792,INS_005701,souscripteur principal
CTR_003793,INS_005702,souscripteur principal
CTR_003793,INS_002755,enfant
CTR_003793,INS_005768,conducteur secondaire
CTR_003794,INS_005704,souscripteur principal
CTR_003795,INS_005705,souscripteur principal
CTR_003796,INS_005707,souscripteur principal
CTR_003797,INS_005707,souscripteur principal
CTR_003797,INS_000190,conjoint
CTR_003798,INS_005707,souscripteur principal
CTR_003799,INS_005709,souscripteur principal
CTR_003799,INS_005298,conjoint
CTR_003799,INS_004727,conducteur secondaire
CTR_003800,INS_005711,souscripteur principal
CTR_003801,INS_005715,souscripteur principal
CTR_003801,INS_004663,conducteur secondaire
CTR_003802,INS_005716,souscripteur principal
CTR_003803,INS_005718,souscripteur principal
CTR_003804,INS_005719,souscripteur principal
CTR_003805,INS_005720,souscripteur principal
CTR_003806,INS_005721,souscripteur principal
CTR_003807,INS_005724,souscripteur principal
CTR_003808,INS_005725,souscripteur principal
CTR_003809,INS_005726,souscripteur principal
CTR_003810,INS_005726,souscripteur principal
CTR_003811,INS_005728,souscripteur principal
CTR_003812,INS_005729,souscripteur principal
CTR_003813,INS_005732,souscripteur principal
CTR_003814,INS_005733,souscripteur principal
CTR_003814,INS_005364,conjoint
CTR_003815,INS_005734,souscripteur principal
CTR_003816,INS_005735,souscripteur principal
CTR_003817,INS_005740,souscripteur principal
CTR_003818,INS_005741,souscripteur principal
CTR_003819,INS_005742,souscripteur principal
CTR_003820,INS_005743,souscripteur principal
CTR_003821,INS_005744,souscripteur principal
CTR_003822,INS_005745,souscripteur principal
CTR_003822,INS_005950,conjoint
CTR_003823,INS_005748,souscripteur principal
CTR_003823,INS_000814,conducteur secondaire
CTR_003824,INS_005749,souscripteur principal
CTR_003825,INS_005750,souscripteur principal
CTR_003825,INS_003321,conjoint
CTR_003826,INS_005753,souscripteur principal
CTR_003827,INS_005755,souscripteur principal
CTR_003827,INS_004180,enfant
CTR_003828,INS_005756,souscripteur principal
CTR_003828,INS_004330,enfant
CTR_003829,INS_005756,souscripteur principal
CTR_003830,INS_005757,souscripteur principal
CTR_003831,INS_005758,souscripteur principal
CTR_003832,INS_005759,souscripteur principal
CTR_003833,INS_005762,souscripteur principal
CTR_003833,INS_003396,enfant
CTR_003833,INS_004713,enfant
CTR_003834,INS_005763,souscripteur principal
CTR_003834,INS_000932,enfant
CTR_003835,INS_005764,souscripteur principal
CTR_003836,INS_005765,souscripteur principal
CTR_003837,INS_005766,souscripteur principal
CTR_003837,INS_000586,conjoint
CTR_003838,INS_005767,souscripteur principal
CTR_003839,INS_005769,souscripteur principal
CTR_003840,INS_005771,souscripteur principal
CTR_003841,INS_005772,souscripteur principal
CTR_003842,INS_005774,souscripteur principal
CTR_003843,INS_005775,souscripteur principal
CTR_003844,INS_005776,souscripteur principal
CTR_003845,INS_005777,souscripteur principal
CTR_003845,INS_000443,conducteur secondaire
CTR_003845,INS_005819,enfant
CTR_003846,INS_005778,souscripteur principal
CTR_003846,INS_003826,enfant
CTR_003847,INS_005779,souscripteur principal
CTR_003848,INS_005781,souscripteur principal
CTR_003848,INS_001552,enfant
CTR_003849,INS_005782,souscripteur principal
CTR_003850,INS_005783,souscripteur principal
CTR_003851,INS_005785,souscripteur principal
CTR_003852,INS_005786,souscripteur principal
CTR_003852,INS_005062,conjoint
CTR_003853,INS_005790,souscripteur principal
CTR_003854,INS_005793,souscripteur principal
CTR_003854,INS_004435,enfant
CTR_003854,INS_004093,conducteur secondaire
CTR_003855,INS_005793,souscripteur principal
CTR_003856,INS_005796,souscripteur principal
CTR_003857,INS_005796,souscripteur principal
CTR_003858,INS_005796,souscripteur principal
CTR_003859,INS_005797,souscripteur principal
CTR_003860,INS_005801,souscripteur principal
CTR_003860,INS_001479,enfant
CTR_003861,INS_005803,souscripteur principal
CTR_003862,INS_005805,souscripteur principal
CTR_003862,INS_001884,enfant
CTR_003862,INS_003790,enfant
CTR_003863,INS_005808,souscripteur principal
CTR_003863,INS_004044,conjoint
CTR_003864,INS_005809,souscripteur principal
CTR_003865,INS_005809,souscripteur principal
CTR_003866,INS_005811,souscripteur principal
CTR_003866,INS_002071,conjoint
CTR_003867,INS_005812,souscripteur principal
CTR_003868,INS_005814,souscripteur principal
CTR_003868,INS_001587,conjoint
CTR_003868,INS_005349,enfant
CTR_003869,INS_005814,souscripteur principal
CTR_003870,INS_005814,souscripteur principal
CTR_003871,INS_005816,souscripteur principal
CTR_003871,INS_002560,enfant
CTR_003872,INS_005818,souscripteur principal
CTR_003873,INS_005818,souscripteur principal
CTR_003873,INS_002163,conjoint
CTR_003874,INS_005819,souscripteur principal
CTR_003874,INS_001156,conjoint
CTR_003875,INS_005824,souscripteur principal
CTR_003876,INS_005825,souscripteur principal
CTR_003876,INS_005596,enfant
CTR_003876,INS_003169,conducteur secondaire
CTR_003877,INS_005828,souscripteur principal
CTR_003878,INS_005829,souscripteur principal
CTR_003879,INS_005830,souscripteur principal
CTR_003879,INS_001557,conjoint
CTR_003880,INS_005831,souscripteur principal
CTR_003881,INS_005835,souscripteur principal
CTR_003882,INS_005836,souscripteur principal
CTR_003883,INS_005839,souscripteur principal
CTR_003884,INS_005842,souscripteur principal
CTR_003884,INS_000764,conjoint
CTR_003885,INS_005843,souscripteur principal
CTR_003885,INS_003588,enfant
CTR_003886,INS_005844,souscripteur principal
CTR_003887,INS_005845,souscripteur principal
CTR_003888,INS_005846,souscripteur principal
CTR_003888,INS_003985,conjoint
CTR_003889,INS_005847,souscripteur principal
CTR_003890,INS_005848,souscripteur principal
CTR_003891,INS_005849,souscripteur principal
CTR_003891,INS_002051,conjoint
CTR_003892,INS_005851,souscripteur principal
CTR_003893,INS_005852,souscripteur principal
CTR_003894,INS_005853,souscripteur principal
CTR_003895,INS_005856,souscripteur principal
CTR_003896,INS_005857,souscripteur principal
CTR_003897,INS_005858,souscripteur principal
CTR_003898,INS_005859,souscripteur principal
CTR_003899,INS_005861,souscripteur principal
CTR_003899,INS_003754,enfant
CTR_003900,INS_005862,souscripteur principal
CTR_003900,INS_002071,conducteur secondaire
CTR_003900,INS_005699,enfant
CTR_003901,INS_005864,souscripteur principal
CTR_003902,INS_005867,souscripteur principal
CTR_003903,INS_005868,souscripteur principal
CTR_003904,INS_005869,souscripteur principal
CTR_003905,INS_005871,souscripteur principal
CTR_003906,INS_005873,souscripteur principal
CTR_003907,INS_005873,souscripteur principal
CTR_003908,INS_005876,souscripteur principal
CTR_003908,INS_003143,enfant
CTR_003909,INS_005877,souscripteur principal
CTR_003909,INS_001015,conducteur secondaire
CTR_003909,INS_001279,conducteur secondaire
CTR_003910,INS_005877,souscripteur principal
CTR_003911,INS_005878,souscripteur principal
CTR_003912,INS_005879,souscripteur principal
CTR_003913,INS_005880,souscripteur principal
CTR_003913,INS_002702,conducteur secondaire
CTR_003914,INS_005881,souscripteur principal
CTR_003915,INS_005882,souscripteur principal
CTR_003915,INS_001492,conducteur secondaire
CTR_003915,INS_001589,enfant
CTR_003916,INS_005883,souscripteur principal
CTR_003916,INS_005473,conjoint
CTR_003917,INS_005884,souscripteur principal
CTR_003917,INS_002621,conjoint
CTR_003918,INS_005884,souscripteur principal
CTR_003918,INS_004518,enfant
CTR_003919,INS_005885,souscripteur principal
CTR_003919,INS_001080,conjoint
CTR_003920,INS_005887,souscripteur principal
CTR_003921,INS_005888,souscripteur principal
CTR_003922,INS_005889,souscripteur principal
CTR_003923,INS_005890,souscripteur principal
CTR_003924,INS_005893,souscripteur principal
CTR_003924,INS_001695,conducteur secondaire
CTR_003925,INS_005893,souscripteur principal
CTR_003926,INS_005894,souscripteur principal
CTR_003927,INS_005894,souscripteur principal
CTR_003927,INS_000341,conjoint
CTR_003928,INS_005894,souscripteur principal
CTR_003929,INS_005896,souscripteur principal
CTR_003930,INS_005897,souscripteur principal
CTR_003930,INS_004066,conjoint
CTR_003930,INS_005075,conducteur secondaire
CTR_003931,INS_005898,souscripteur principal
CTR_003932,INS_005900,souscripteur principal
CTR_003933,INS_005902,souscripteur principal
CTR_003934,INS_005903,souscripteur principal
CTR_003935,INS_005904,souscripteur principal
CTR_003936,INS_005905,souscripteur principal
CTR_003937,INS_005907,souscripteur principal
CTR_003938,INS_005908,souscripteur principal
CTR_003938,INS_005037,conducteur secondaire
CTR_003939,INS_005908,souscripteur principal
CTR_003940,INS_005908,souscripteur principal
CTR_003940,INS_004399,enfant
CTR_003940,INS_002752,conducteur secondaire
CTR_003941,INS_005910,souscripteur principal
CTR_003942,INS_005911,souscripteur principal
CTR_003943,INS_005913,souscripteur principal
CTR_003943,INS_000979,conducteur secondaire
CTR_003944,INS_005914,souscripteur principal
CTR_003944,INS_000325,enfant
CTR_003945,INS_005916,souscripteur principal
CTR_003945,INS_003874,enfant
CTR_003946,INS_005918,souscripteur principal
CTR_003947,INS_005927,souscripteur principal
CTR_003947,INS_005873,conducteur secondaire
CTR_003947,INS_004382,conducteur secondaire
CTR_003948,INS_005928,souscripteur principal
CTR_003948,INS_002963,enfant
CTR_003949,INS_005929,souscripteur principal
CTR_003950,INS_005930,souscripteur principal
CTR_003950,INS_000784,conjoint
CTR_003951,INS_005934,souscripteur principal
CTR_003952,INS_005935,souscripteur principal
CTR_003953,INS_005936,souscripteur principal
CTR_003953,INS_003345,enfant
CTR_003953,INS_002856,conducteur secondaire
CTR_003954,INS_005937,souscripteur principal
CTR_003954,INS_001294,conjoint
CTR_003955,INS_005938,souscripteur principal
CTR_003956,INS_005939,souscripteur principal
CTR_003957,INS_005941,souscripteur principal
CTR_003958,INS_005943,souscripteur principal
CTR_003959,INS_005944,souscripteur principal
CTR_003960,INS_005945,souscripteur principal
CTR_003960,INS_002738,conducteur secondaire
CTR_003961,INS_005946,souscripteur principal
CTR_003961,INS_003867,enfant
CTR_003962,INS_005947,souscripteur principal
CTR_003963,INS_005948,souscripteur principal
CTR_003964,INS_005949,souscripteur principal
CTR_003965,INS_005950,souscripteur principal
