claim_id,contract_id,insured_id,incident_type,incident_severity,incident_date,incident_hour,incident_day_of_week,declaration_delay_days,declaration_date,region,vehicle_brand,vehicle_age,contract_type,annual_premium,total_claim_amount,driver_age,months_as_customer,annual_income,profession,witnesses,prior_claims,bodily_injuries,police_report,garage_id,expert_id,garage_sra_certified,expert_certified,is_covered,claims_last_36m_agira,agira_ext_count,blacklisted,incident_description,description_word_count,fraud_reported,fraud_indicators,suspicious_points
CLM_008752,CTR_002731,INS_004109,Incendie accidentel,modéré,2022-10-23,7,6,3,2022-10-26,Île-de-France,Tesla,5,Tous risques + assistance,1102.5,11600.0,42,68,66700.0,cadre,0,0,2,Non,GAR_0005,EXP_019,True,False,True,3,0,False,Départ de feu moteur lors d'un trajet. Vehicule immobilisé.,9,1,['incendie volontaire'],1.8
CLM_008753,CTR_002767,INS_004159,Stationnement endommagé,important,2022-09-28,14,2,7,2022-10-05,Occitanie,Fiat,3,Tous risques,1182.0,700.0,58,50,31100.0,technicien,0,2,1,Non,GAR_0027,EXP_003,True,False,True,1,1,False,Sinistre de type Stationnement endommagé survenu à Étienne-sur-Le Roux. Dommages évalués à 700€.,13,1,"['fausse déclaration de tiers', 'fausse déclaration de blessé', 'réseau organisé de faux témoins']",3.2
CLM_008754,CTR_001893,INS_002837,Dommages grêle,important,2023-08-27,16,6,14,2023-09-10,Grand Est,Fiat,7,Tous risques,1185.6,1600.0,64,14,39600.0,auto-entrepreneur,0,3,1,Non,GAR_0002,EXP_019,False,False,True,3,0,False,Sinistre de type Dommages grêle survenu à Allain. Dommages évalués à 1600€.,12,1,"['gonflement des dommages matériels', 'garage complice (surfacturation)', 'expert complaisant']",5.0
CLM_008755,CTR_000419,INS_000660,Collision simple,mineur,2024-07-01,18,0,60,2024-08-30,Auvergne-Rhône-Alpes,Jeep,13,Tiers étendu,675.0,6600.0,45,6,14600.0,sans emploi,1,1,1,Non,GAR_0029,EXP_005,True,True,False,1,1,False,Collision avec un autre véhicule sur la chemin de Joseph. Dommages sur le côté gauche.,15,0,[],2.0
CLM_008756,CTR_000838,INS_001276,Dommages grêle,modéré,2024-05-15,11,2,1,2024-05-16,Île-de-France,Hyundai,10,Tiers + vol/incendie,395.85,2000.0,34,17,21800.0,ouvrier,3,0,1,Oui,GAR_0028,EXP_015,True,True,False,4,0,False,Sinistre de type Dommages grêle survenu à Dumas-sur-Launay. Dommages évalués à 2000€.,12,1,['accident provoqué volontairement'],3.0
CLM_008757,CTR_002613,INS_003936,Collision multi-véhicules,modéré,2022-06-06,10,0,14,2022-06-20,Provence-Alpes-Côte d'Azur,Audi,2,Tiers + vol/incendie,237.48,6800.0,21,51,20000.0,ouvrier,1,0,0,Oui,GAR_0045,EXP_003,True,False,False,4,0,False,Sinistre de type Collision multi-véhicules survenu à LambertBourg. Dommages évalués à 6800€.,12,1,"['expert complaisant', 'gonflement des dommages matériels']",3.5
CLM_008758,CTR_002872,INS_004316,Vol à la roulette,important,2024-01-20,15,5,0,2024-01-20,Hauts-de-France,Hyundai,13,Tous risques,579.6,400.0,71,36,37500.0,fonctionnaire,0,0,2,Oui,GAR_0044,AUCUN,True,True,True,1,1,False,Sinistre de type Vol à la roulette survenu à Bouchet-les-Bains. Dommages évalués à 400€.,14,0,[],2.0
CLM_008759,CTR_001774,INS_002663,Vol à la roulette,grave,2024-02-09,14,4,14,2024-02-23,Bourgogne-Franche-Comté,Hyundai,5,Au tiers,417.5,1400.0,57,36,19300.0,chauffeur,0,0,0,Oui,GAR_0019,EXP_006,True,True,False,3,0,False,Sinistre de type Vol à la roulette survenu à Bonnet-sur-Bouvet. Dommages évalués à 1400€.,14,0,[],3.7
CLM_008760,CTR_001062,INS_001593,Dommages grêle,modéré,2023-09-11,12,0,1,2023-09-12,Île-de-France,Hyundai,9,Au tiers,367.5,1500.0,23,48,35600.0,fonctionnaire,1,1,0,Oui,GAR_0023,AUCUN,True,True,False,2,0,False,Sinistre de type Dommages grêle survenu à Gilbert. Dommages évalués à 1500€.,12,1,"['fausse déclaration de tiers', 'multi-déclaration même sinistre']",3.0
CLM_008761,CTR_000317,INS_000493,Collision simple,modéré,2022-06-11,14,5,1,2022-06-12,Hauts-de-France,Hyundai,2,Tous risques,510.0,5900.0,54,64,25300.0,technicien,1,2,1,Oui,GAR_0003,EXP_008,True,False,True,6,0,False,Accrochage en sortie de parking. 1 témoin(s) présent(s).,8,0,[],2.8
CLM_008762,CTR_000526,INS_000806,Incendie accidentel,modéré,2024-12-04,6,2,30,2025-01-03,Île-de-France,Dacia,8,Tous risques,1333.8,17100.0,27,68,31900.0,enseignant,0,2,0,Non,GAR_0046,EXP_008,False,False,True,2,0,False,Départ de feu moteur lors d'un trajet. Vehicule immobilisé.,9,0,[],2.0
CLM_008763,CTR_001315,INS_001959,Incendie criminel,modéré,2022-07-26,14,1,1,2022-07-27,Grand Est,Audi,2,Au tiers,505.0,26200.0,40,4,35600.0,infirmier,0,0,1,Non,GAR_0031,AUCUN,False,True,False,2,0,False,Vehicule incendié volontairement dans la nuit. PV de police joint.,10,0,[],3.5
CLM_008764,CTR_003040,INS_004591,Collision simple,important,2023-10-04,0,2,1,2023-10-05,Île-de-France,Hyundai,4,Tiers + vol/incendie,632.45,3700.0,79,58,15200.0,étudiant,0,1,0,Non,GAR_0016,EXP_018,True,True,False,1,0,False,Accrochage en sortie de rond-point. 0 témoin(s) présent(s).,8,0,[],5.2
CLM_008765,CTR_003673,INS_005544,Vol total du véhicule,important,2023-01-19,15,3,90,2023-04-19,Hauts-de-France,Fiat,14,Tous risques,240.0,29700.0,78,4,34300.0,chauffeur,1,1,0,Oui,GAR_0020,EXP_007,True,True,True,4,2,False,Vehicule volé sur le parking de Louis S.A.R.L. à Meunier.,10,1,['expert complaisant'],3.7
CLM_008766,CTR_003327,INS_005019,Stationnement endommagé,mineur,2024-09-09,19,0,60,2024-11-08,Provence-Alpes-Côte d'Azur,Seat,14,Tiers étendu,507.15,1400.0,62,43,39100.0,enseignant,0,1,0,Non,GAR_0019,EXP_009,True,True,True,4,0,False,Sinistre de type Stationnement endommagé survenu à Hernandez. Dommages évalués à 1400€.,12,0,[],1.0
CLM_008767,CTR_003629,INS_005467,Bris de glace,mineur,2023-10-04,10,2,2,2023-10-06,Nouvelle-Aquitaine,Volkswagen,12,Tiers étendu,454.5,500.0,68,13,100000.0,cadre supérieur,0,1,0,Non,GAR_0013,AUCUN,False,True,True,3,0,False,Projection de gravillon sur l'autoroute rue Giraud. Pare-brise fissuré.,9,0,[],1.5
CLM_008768,CTR_003090,INS_004674,Dommages grêle,modéré,2023-06-21,23,2,7,2023-06-28,Île-de-France,BMW,7,Tous risques,1110.0,800.0,25,2,29000.0,agriculteur,1,0,1,Non,GAR_0006,EXP_010,False,True,True,2,1,False,Sinistre de type Dommages grêle survenu à Lombard-sur-Ruiz. Dommages évalués à 800€.,12,0,[],2.0
CLM_008769,CTR_003077,INS_004655,Vol total du véhicule,mineur,2022-09-18,22,6,14,2022-10-02,Île-de-France,Fiat,11,Tiers + vol/incendie,332.5,27100.0,72,53,30200.0,infirmier,1,3,0,Non,GAR_0030,EXP_003,True,False,True,8,0,False,Vehicule volé sur le parking de Jourdan à Lejeune.,9,0,[],4.3
CLM_008770,CTR_003586,INS_005405,Vol total du véhicule,modéré,2023-10-30,10,0,3,2023-11-02,Auvergne-Rhône-Alpes,Nissan,5,Tous risques + assistance,1042.5,30700.0,29,69,65000.0,médecin,1,0,1,Oui,GAR_0049,AUCUN,True,True,True,10,0,False,Disparition du véhicule constatée le matin. Dernière vue la veille.,10,0,[],1.0
CLM_008771,CTR_001101,INS_001647,Vol à la roulette,mineur,2022-07-08,11,4,3,2022-07-11,Provence-Alpes-Côte d'Azur,BMW,9,Tous risques + assistance,202.5,1100.0,29,52,11100.0,sans emploi,2,1,0,Oui,GAR_0050,AUCUN,True,True,True,2,0,False,Sinistre de type Vol à la roulette survenu à Rolland-sur-Mer. Dommages évalués à 1100€.,14,0,[],0.0
CLM_008772,CTR_000484,INS_000751,Collision simple,mineur,2024-04-02,11,1,2,2024-04-04,Provence-Alpes-Côte d'Azur,Dacia,7,Tiers étendu,1006.2,5600.0,64,19,17300.0,sans emploi,2,2,0,Oui,GAR_0024,EXP_011,True,True,False,1,0,False,Accrochage en sortie de rond-point. 2 témoin(s) présent(s).,8,1,"['sinistre antidaté', 'fausse déclaration de blessé']",3.0
CLM_008773,CTR_002129,INS_003193,Collision multi-véhicules,mineur,2024-11-29,10,4,3,2024-12-02,Île-de-France,Tesla,5,Tiers étendu,774.0,8000.0,36,72,23800.0,chauffeur,1,0,0,Oui,GAR_0030,EXP_001,True,True,False,3,0,False,Sinistre de type Collision multi-véhicules survenu à Saint Joseph. Dommages évalués à 8000€.,13,1,['fausse déclaration de blessé'],3.0
CLM_008774,CTR_002416,INS_003636,Stationnement endommagé,grave,2022-06-13,19,0,1,2022-06-14,Bretagne,Mercedes,3,Tous risques,397.8,800.0,71,6,35600.0,fonctionnaire,1,0,0,Oui,GAR_0035,AUCUN,True,True,True,2,0,False,Sinistre de type Stationnement endommagé survenu à Olivier. Dommages évalués à 800€.,12,0,[],0.7
CLM_008775,CTR_003840,INS_005771,Vol à la roulette,important,2024-05-25,9,5,2,2024-05-27,Île-de-France,Kia,5,Tous risques,1038.0,700.0,68,29,76900.0,chef d'entreprise,0,2,0,Oui,GAR_0006,EXP_003,False,False,True,1,5,False,Sinistre de type Vol à la roulette survenu à OlivierVille. Dommages évalués à 700€.,14,1,"['réseau organisé de faux témoins', 'expert complaisant']",6.0
CLM_008776,CTR_001399,INS_002082,Stationnement endommagé,mineur,2024-09-30,20,0,7,2024-10-07,Île-de-France,Audi,2,Tiers + vol/incendie,1015.0,500.0,59,57,37100.0,fonctionnaire,1,1,0,Oui,GAR_0015,EXP_014,True,True,False,3,2,False,Sinistre de type Stationnement endommagé survenu à Fernandez. Dommages évalués à 500€.,12,1,['accident provoqué volontairement'],3.0
CLM_008777,CTR_000075,INS_000114,Bris de glace,grave,2024-08-06,13,1,30,2024-09-05,Auvergne-Rhône-Alpes,Kia,0,Tiers étendu,873.0,800.0,50,48,24800.0,infirmier,2,0,0,Non,GAR_0011,EXP_005,True,True,True,1,0,False,Vitre latérale brisée lors du stationnement.,6,1,"['vol fictif', 'fausse déclaration de blessé']",1.7
CLM_008778,CTR_002141,INS_003212,Collision simple,important,2022-08-30,14,1,2,2022-09-01,Provence-Alpes-Côte d'Azur,Audi,11,Tiers + vol/incendie,200.0,5700.0,34,62,26900.0,enseignant,2,0,0,Oui,GAR_0020,EXP_005,True,True,False,4,2,False,Collision avec un autre véhicule sur la rue Marie Morel. Dommages sur le côté gauche.,15,0,[],3.0
CLM_008779,CTR_003589,INS_005413,Collision simple,important,2023-10-14,17,5,7,2023-10-21,Auvergne-Rhône-Alpes,Hyundai,1,Tous risques + assistance,1033.5,4100.0,31,14,23300.0,technicien,2,1,0,Non,GAR_0015,EXP_013,True,True,True,2,1,False,Accrochage en sortie de parking. 2 témoin(s) présent(s).,8,0,[],2.0
CLM_008780,CTR_000464,INS_000718,Collision avec animal,mineur,2022-07-25,10,0,30,2022-08-24,Provence-Alpes-Côte d'Azur,Toyota,6,Au tiers,420.0,2800.0,54,26,22900.0,retraité,0,1,0,Non,GAR_0043,AUCUN,True,True,False,3,1,False,Sinistre de type Collision avec animal survenu à Ledoux-la-Forêt. Dommages évalués à 2800€.,13,0,[],3.0
CLM_008781,CTR_002784,INS_004186,Bris de glace,important,2023-02-10,17,4,3,2023-02-13,Nouvelle-Aquitaine,Nissan,2,Tous risques + assistance,292.5,400.0,60,15,36500.0,commercial,2,0,1,Non,GAR_0035,EXP_018,True,True,True,1,0,False,Vitre latérale brisée lors du stationnement.,6,0,[],1.7
CLM_008782,CTR_002926,INS_004413,Dommages grêle,important,2023-06-13,19,1,2,2023-06-15,Nouvelle-Aquitaine,Ford,17,Tiers étendu,261.0,1700.0,79,28,35000.0,infirmier,0,0,0,Non,GAR_0044,EXP_018,True,True,True,2,0,False,Sinistre de type Dommages grêle survenu à Berger. Dommages évalués à 1700€.,12,1,"['expert complaisant', 'accident provoqué volontairement', 'sinistre fictif déclaré']",2.7
CLM_008783,CTR_001634,INS_002433,Dégradation volontaire,mineur,2024-02-29,19,3,60,2024-04-29,Île-de-France,Kia,14,Tiers étendu,200.0,700.0,29,24,41800.0,artisan,1,0,0,Oui,GAR_0040,AUCUN,False,True,True,1,3,False,Sinistre de type Dégradation volontaire survenu à Sainte Anastasie. Dommages évalués à 700€.,13,0,[],1.5
CLM_008784,CTR_001108,INS_001653,Dégradation volontaire,mineur,2023-05-31,9,2,7,2023-06-07,Bretagne,Dacia,3,Tiers étendu,522.0,1300.0,79,35,40300.0,artisan,3,0,0,Oui,GAR_0037,EXP_004,True,False,True,1,0,False,Sinistre de type Dégradation volontaire survenu à Raynauddan. Dommages évalués à 1300€.,12,0,[],0.5
CLM_008785,CTR_002264,INS_003391,Stationnement endommagé,grave,2022-01-29,1,5,30,2022-02-28,Bretagne,Nissan,19,Tous risques,200.0,400.0,79,42,54900.0,cadre,3,0,0,Oui,GAR_0018,AUCUN,True,True,True,2,1,False,Sinistre de type Stationnement endommagé survenu à Leleu. Dommages évalués à 400€.,12,0,[],1.5
CLM_008786,CTR_001967,INS_002947,Stationnement endommagé,modéré,2022-04-14,12,3,1,2022-04-15,Provence-Alpes-Côte d'Azur,BMW,8,Tiers étendu,306.0,900.0,61,72,8000.0,étudiant,1,0,0,Oui,GAR_0024,EXP_014,True,True,True,1,0,False,Sinistre de type Stationnement endommagé survenu à Guyot. Dommages évalués à 900€.,12,0,[],0.0
CLM_008787,CTR_002835,INS_004259,Collision simple,grave,2024-05-18,19,5,2,2024-05-20,Auvergne-Rhône-Alpes,Ford,15,Tiers + vol/incendie,200.0,3700.0,31,37,50900.0,cadre,0,1,0,Oui,GAR_0032,AUCUN,True,True,False,1,0,False,Collision avec un autre véhicule sur la rue de Charpentier. Dommages sur le côté avant.,15,0,[],3.3
CLM_008788,CTR_003269,INS_004939,Dégradation volontaire,mineur,2024-02-27,11,1,30,2024-03-28,Occitanie,Jeep,13,Tous risques,450.0,700.0,29,34,23900.0,chauffeur,1,3,0,Non,GAR_0023,EXP_020,True,True,True,1,0,False,Sinistre de type Dégradation volontaire survenu à Renard. Dommages évalués à 700€.,12,0,[],2.0
CLM_008789,CTR_001940,INS_002907,Bris de glace,modéré,2023-05-26,14,4,30,2023-06-25,Grand Est,Volvo,6,Au tiers,252.5,600.0,67,19,8000.0,sans emploi,0,2,1,Oui,GAR_0038,EXP_012,False,True,False,3,2,False,Projection de gravillon sur l'autoroute boulevard de Gay. Pare-brise fissuré.,10,1,"['accident provoqué volontairement', 'sinistre fictif déclaré']",4.5
CLM_008790,CTR_000827,INS_001262,Stationnement endommagé,modéré,2022-06-25,9,5,1,2022-06-26,Auvergne-Rhône-Alpes,Nissan,8,Tiers étendu,585.0,1300.0,60,22,34000.0,enseignant,3,2,0,Non,GAR_0037,EXP_020,True,True,True,3,0,False,Sinistre de type Stationnement endommagé survenu à Le Goff-la-Forêt. Dommages évalués à 1300€.,13,1,"['garage complice (surfacturation)', 'gonflement des dommages matériels']",2.3
CLM_008791,CTR_003613,INS_005445,Collision avec animal,modéré,2024-05-29,15,2,30,2024-06-28,Nouvelle-Aquitaine,Renault,17,Au tiers,200.0,2600.0,57,63,35000.0,infirmier,3,4,2,Non,GAR_0027,EXP_010,True,True,False,3,0,False,Sinistre de type Collision avec animal survenu à Clerc-sur-Guilbert. Dommages évalués à 2600€.,13,1,['fausse déclaration de blessé'],4.0
CLM_008792,CTR_002445,INS_003676,Bris de glace,important,2024-09-15,10,6,1,2024-09-16,Nouvelle-Aquitaine,Opel,5,Tous risques + assistance,1012.5,500.0,47,33,24800.0,technicien,0,0,0,Oui,GAR_0049,EXP_013,True,True,True,3,5,False,Projection de gravillon sur l'autoroute avenue Alphonse Albert. Pare-brise fissuré.,10,1,['sinistre fictif déclaré'],5.0
CLM_008793,CTR_001950,INS_002922,Dommages grêle,modéré,2023-11-29,21,2,7,2023-12-06,Île-de-France,Hyundai,4,Tous risques,678.0,1400.0,69,25,41600.0,cadre,2,1,0,Oui,GAR_0024,EXP_010,True,True,True,3,0,False,Sinistre de type Dommages grêle survenu à Marques. Dommages évalués à 1400€.,12,0,[],1.0
CLM_008794,CTR_002610,INS_003933,Incendie criminel,modéré,2022-06-23,11,3,2,2022-06-25,Hauts-de-France,Opel,14,Tous risques,204.0,20200.0,48,18,38300.0,agriculteur,3,2,1,Oui,GAR_0044,AUCUN,True,True,True,1,0,False,Traces d'accélérant constatées par les pompiers.,6,0,[],2.0
CLM_008795,CTR_002300,INS_003445,Vol total du véhicule,mineur,2023-07-16,6,6,2,2023-07-18,Hauts-de-France,Mercedes,12,Tiers étendu,283.5,15700.0,29,64,126500.0,médecin,2,0,1,Non,GAR_0038,EXP_015,False,True,True,2,0,False,Disparition du véhicule constatée le matin. Dernière vue la veille.,10,0,[],0.8
CLM_008796,CTR_003209,INS_004864,Dommages grêle,important,2023-08-06,11,6,60,2023-10-05,Grand Est,Citroën,12,Tous risques,456.0,1000.0,33,62,49600.0,médecin,1,2,0,Oui,GAR_0007,AUCUN,True,True,True,7,2,False,Sinistre de type Dommages grêle survenu à Fernandes. Dommages évalués à 1000€.,12,1,['accident provoqué volontairement'],4.0
CLM_008797,CTR_001560,INS_002333,Collision simple,grave,2024-11-25,12,0,7,2024-12-02,Grand Est,Mercedes,2,Tous risques,1032.0,7200.0,78,44,25800.0,chauffeur,0,1,0,Non,GAR_0042,AUCUN,True,True,True,2,0,False,Collision avec un autre véhicule sur la rue Grégoire Roy. Dommages sur le côté arrière.,15,0,[],2.0
CLM_008798,CTR_001288,INS_001912,Collision simple,modéré,2024-03-19,8,1,7,2024-03-26,Grand Est,Fiat,2,Tiers + vol/incendie,437.5,4400.0,70,61,22600.0,retraité,0,1,0,Oui,GAR_0029,EXP_002,True,True,False,2,0,False,Collision avec un autre véhicule sur la chemin de Devaux. Dommages sur le côté droit.,15,0,[],3.0
CLM_008799,CTR_000418,INS_000658,Stationnement endommagé,mineur,2022-09-09,8,4,2,2022-09-11,Provence-Alpes-Côte d'Azur,Seat,1,Tiers étendu,940.5,1000.0,28,49,15400.0,agriculteur,0,1,0,Oui,GAR_0006,EXP_016,False,True,True,2,0,False,Sinistre de type Stationnement endommagé survenu à MorinVille. Dommages évalués à 1000€.,12,0,[],0.5
CLM_008800,CTR_001846,INS_002767,Inondation / submersion,mineur,2022-10-11,11,1,14,2022-10-25,Grand Est,Jeep,19,Tiers étendu,324.0,12100.0,63,23,30600.0,agriculteur,1,3,1,Oui,GAR_0027,EXP_013,True,True,True,2,0,False,Sinistre de type Inondation / submersion survenu à Devaux. Dommages évalués à 12100€.,13,0,[],1.0
CLM_008801,CTR_002356,INS_003550,Dégradation volontaire,important,2023-11-18,11,5,7,2023-11-25,Hauts-de-France,Mercedes,11,Au tiers,200.0,1000.0,63,63,55000.0,commercial,2,0,0,Non,GAR_0036,AUCUN,True,True,False,2,0,False,Sinistre de type Dégradation volontaire survenu à Ramos. Dommages évalués à 1000€.,12,0,[],4.0
CLM_008802,CTR_000853,INS_001293,Collision simple,modéré,2022-04-13,6,2,60,2022-06-12,Île-de-France,Dacia,4,Tiers étendu,304.2,1600.0,68,44,39200.0,auto-entrepreneur,0,0,0,Oui,GAR_0013,EXP_007,False,True,False,1,0,False,Accrochage en sortie de parking. 0 témoin(s) présent(s).,8,1,"['multi-déclaration même sinistre', 'réseau organisé de faux témoins', 'incendie volontaire']",3.5
CLM_008803,CTR_003846,INS_005778,Inondation / submersion,grave,2023-03-25,12,5,1,2023-03-26,Île-de-France,Nissan,6,Au tiers,265.0,5900.0,69,17,12200.0,agriculteur,0,1,1,Non,GAR_0007,EXP_012,True,True,False,4,0,False,Sinistre de type Inondation / submersion survenu à Huetdan. Dommages évalués à 5900€.,13,1,['incendie volontaire'],5.0
CLM_008804,CTR_002292,INS_003436,Bris de glace,mineur,2023-04-20,10,3,14,2023-05-04,Bourgogne-Franche-Comté,Jeep,9,Tous risques,296.7,700.0,25,9,8000.0,étudiant,0,0,0,Oui,GAR_0030,AUCUN,True,True,True,3,0,False,Vitre latérale brisée lors du stationnement.,6,0,[],1.0
CLM_008805,CTR_002642,INS_003982,Vol total du véhicule,mineur,2023-12-01,21,4,3,2023-12-04,Île-de-France,Kia,5,Tiers étendu,819.0,24100.0,75,46,16100.0,sans emploi,1,0,2,Non,GAR_0038,EXP_010,False,True,True,4,1,False,Disparition du véhicule constatée le matin. Dernière vue la veille.,10,0,[],2.5
CLM_008806,CTR_001452,INS_002152,Vol total du véhicule,mineur,2023-04-07,15,4,0,2023-04-07,Occitanie,Citroën,16,Tiers étendu,555.75,14900.0,24,16,27400.0,enseignant,0,2,1,Oui,GAR_0010,AUCUN,True,True,True,4,0,False,Disparition du véhicule constatée le matin. Dernière vue la veille.,10,0,[],3.0
CLM_008807,CTR_003801,INS_005715,Vol total du véhicule,mineur,2022-11-18,6,4,7,2022-11-25,Auvergne-Rhône-Alpes,Jeep,9,Tous risques,1115.4,26000.0,69,64,36200.0,agriculteur,0,2,1,Oui,GAR_0013,EXP_003,False,False,True,3,0,False,Vehicule volé sur le parking de Aubry Robert et Fils à Marty.,12,0,[],5.0
CLM_008808,CTR_003578,INS_005393,Stationnement endommagé,mineur,2023-05-03,7,2,30,2023-06-02,Auvergne-Rhône-Alpes,Volkswagen,3,Tous risques + assistance,926.25,700.0,20,68,18100.0,sans emploi,1,0,0,Non,GAR_0009,EXP_011,True,True,True,1,1,False,Sinistre de type Stationnement endommagé survenu à Laine. Dommages évalués à 700€.,12,0,[],0.0
CLM_008809,CTR_003177,INS_004810,Collision simple,mineur,2024-08-17,15,5,14,2024-08-31,Nouvelle-Aquitaine,Toyota,6,Tous risques,702.0,7100.0,74,4,32400.0,technicien,1,0,0,Non,GAR_0022,EXP_018,True,True,True,5,2,False,Collision avec un autre véhicule sur la rue Joubert. Dommages sur le côté avant.,14,0,[],1.3
CLM_008810,CTR_002856,INS_004286,Collision simple,grave,2023-11-22,8,2,2,2023-11-24,Provence-Alpes-Côte d'Azur,Jeep,4,Tous risques,1212.0,5400.0,45,36,35100.0,commercial,0,0,0,Oui,GAR_0036,EXP_012,True,True,True,3,0,False,Collision avec un autre véhicule sur la rue Rocher. Dommages sur le côté avant.,14,0,[],2.7
CLM_008811,CTR_000570,INS_000874,Stationnement endommagé,modéré,2022-05-21,20,5,90,2022-08-19,Île-de-France,Tesla,11,Tiers + vol/incendie,511.0,1000.0,46,62,125300.0,médecin,0,0,1,Oui,GAR_0036,EXP_013,True,True,False,2,0,False,Sinistre de type Stationnement endommagé survenu à Loiseau-sur-Mace. Dommages évalués à 1000€.,12,0,[],2.3
CLM_008812,CTR_001486,INS_002203,Stationnement endommagé,modéré,2024-04-03,7,2,0,2024-04-03,Nouvelle-Aquitaine,Skoda,5,Tous risques,1524.9,200.0,29,22,19500.0,agriculteur,2,0,0,Oui,GAR_0033,EXP_016,False,True,True,1,1,False,Sinistre de type Stationnement endommagé survenu à Lecoq. Dommages évalués à 200€.,12,0,[],0.5
CLM_008813,CTR_000590,INS_000908,Collision simple,important,2023-11-22,18,2,3,2023-11-25,Occitanie,Mercedes,1,Tous risques,200.0,5600.0,61,65,36200.0,commercial,0,0,2,Non,GAR_0036,EXP_003,True,False,True,1,0,False,Collision avec un autre véhicule sur la boulevard Xavier Marchal. Dommages sur le côté avant.,15,0,[],2.5
